Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2015,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.7,23.5,23.9,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,BPHIGH,680000.0,,High Blood Pressure
2015,CA,California,Torrance,City,BRFSS,Prevention,0680000,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,51.8,51.7,52.0,,,145438,"(33.8345985464, -118.341641983)",PREVENT,BPMED,680000.0,,Taking BP Medication
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.4,5.5,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,CANCER,680000.0,,Cancer (except skin)
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.0,7.0,7.1,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,CASTHMA,680000.0,,Current Asthma
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,4.0,3.9,4.1,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,CHD,680000.0,,Coronary Heart Disease
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.4,67.2,67.5,,,145438,"(33.8345985464, -118.341641983)",PREVENT,CHECKUP,680000.0,,Annual Checkup
2015,CA,California,Torrance,City,BRFSS,Prevention,0680000,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,79.6,79.3,79.9,,,145438,"(33.8345985464, -118.341641983)",PREVENT,CHOLSCREEN,680000.0,,Cholesterol Screening
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,68.9,68.5,69.4,,,145438,"(33.8345985464, -118.341641983)",PREVENT,COLON_SCREEN,680000.0,,Colorectal Cancer Screening
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,COPD,680000.0,,COPD
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,33.4,32.6,34.1,,,145438,"(33.8345985464, -118.341641983)",PREVENT,COREM,680000.0,,Core preventive services for older men
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,40.8,40.1,41.5,,,145438,"(33.8345985464, -118.341641983)",PREVENT,COREW,680000.0,,Core preventive services for older women
2016,CA,California,Torrance,City,BRFSS,Unhealthy Behaviors,0680000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.9,9.7,10.2,,,145438,"(33.8345985464, -118.341641983)",UNHBEH,CSMOKING,680000.0,,Current Smoking
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,72.3,71.8,72.8,,,145438,"(33.8345985464, -118.341641983)",PREVENT,DENTAL,680000.0,,Dental Visit
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.6,7.8,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,DIABETES,680000.0,,Diabetes
2015,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.5,28.3,28.6,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,HIGHCHOL,680000.0,,High Cholesterol
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.2,2.1,2.2,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,KIDNEY,680000.0,,Chronic Kidney Disease
2016,CA,California,Torrance,City,BRFSS,Unhealthy Behaviors,0680000,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.1,14.8,15.4,,,145438,"(33.8345985464, -118.341641983)",UNHBEH,LPA,680000.0,,Physical Inactivity
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,76.9,76.5,77.4,,,145438,"(33.8345985464, -118.341641983)",PREVENT,MAMMOUSE,680000.0,,Mammography
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.2,9.0,9.4,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,MHLTH,680000.0,,Mental Health
2016,CA,California,Torrance,City,BRFSS,Unhealthy Behaviors,0680000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.0,17.8,18.1,,,145438,"(33.8345985464, -118.341641983)",UNHBEH,OBESITY,680000.0,,Obesity
2016,CA,California,Torrance,City,BRFSS,Prevention,0680000,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,81.0,80.6,81.4,,,145438,"(33.8345985464, -118.341641983)",PREVENT,PAPTEST,680000.0,,Pap Smear Test
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.4,8.2,8.5,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,PHLTH,680000.0,,Physical Health
2016,CA,California,Torrance,City,BRFSS,Unhealthy Behaviors,0680000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.6,34.4,34.9,,,145438,"(33.8345985464, -118.341641983)",UNHBEH,SLEEP,680000.0,,Sleep <7 hours
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.0,1.9,2.0,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,STROKE,680000.0,,Stroke
2016,CA,California,Torrance,City,BRFSS,Health Outcomes,0680000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.1,5.7,6.6,,,145438,"(33.8345985464, -118.341641983)",HLTHOUT,TEETHLOST,680000.0,,Teeth Loss
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.4,11.9,13.0,,,82922,"(37.7243277375, -121.444621463)",PREVENT,ACCESS2,680238.0,,Health Insurance
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.4,19.2,19.6,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,ARTHRITIS,680238.0,,Arthritis
2016,CA,California,Tracy,City,BRFSS,Unhealthy Behaviors,0680238,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.7,18.5,18.8,,,82922,"(37.7243277375, -121.444621463)",UNHBEH,BINGE,680238.0,,Binge Drinking
2015,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.2,27.9,28.4,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,BPHIGH,680238.0,,High Blood Pressure
2015,CA,California,Tracy,City,BRFSS,Prevention,0680238,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,52.5,52.3,52.7,,,82922,"(37.7243277375, -121.444621463)",PREVENT,BPMED,680238.0,,Taking BP Medication
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.5,5.5,5.6,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,CANCER,680238.0,,Cancer (except skin)
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,8.7,8.5,8.8,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,CASTHMA,680238.0,,Current Asthma
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.3,5.2,5.4,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,CHD,680238.0,,Coronary Heart Disease
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,63.7,63.5,64.0,,,82922,"(37.7243277375, -121.444621463)",PREVENT,CHECKUP,680238.0,,Annual Checkup
2015,CA,California,Tracy,City,BRFSS,Prevention,0680238,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,74.2,73.7,74.7,,,82922,"(37.7243277375, -121.444621463)",PREVENT,CHOLSCREEN,680238.0,,Cholesterol Screening
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,68.6,67.9,69.2,,,82922,"(37.7243277375, -121.444621463)",PREVENT,COLON_SCREEN,680238.0,,Colorectal Cancer Screening
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.2,5.1,5.4,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,COPD,680238.0,,COPD
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,36.2,34.5,37.8,,,82922,"(37.7243277375, -121.444621463)",PREVENT,COREM,680238.0,,Core preventive services for older men
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,32.1,30.8,33.3,,,82922,"(37.7243277375, -121.444621463)",PREVENT,COREW,680238.0,,Core preventive services for older women
2016,CA,California,Tracy,City,BRFSS,Unhealthy Behaviors,0680238,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.5,13.1,13.9,,,82922,"(37.7243277375, -121.444621463)",UNHBEH,CSMOKING,680238.0,,Current Smoking
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.2,66.4,67.9,,,82922,"(37.7243277375, -121.444621463)",PREVENT,DENTAL,680238.0,,Dental Visit
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.5,9.4,9.6,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,DIABETES,680238.0,,Diabetes
2015,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.6,29.4,29.8,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,HIGHCHOL,680238.0,,High Cholesterol
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.7,2.7,2.7,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,KIDNEY,680238.0,,Chronic Kidney Disease
2016,CA,California,Tracy,City,BRFSS,Unhealthy Behaviors,0680238,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.3,20.9,21.8,,,82922,"(37.7243277375, -121.444621463)",UNHBEH,LPA,680238.0,,Physical Inactivity
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,78.4,77.6,79.1,,,82922,"(37.7243277375, -121.444621463)",PREVENT,MAMMOUSE,680238.0,,Mammography
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.8,11.6,12.1,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,MHLTH,680238.0,,Mental Health
2016,CA,California,Tracy,City,BRFSS,Unhealthy Behaviors,0680238,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,27.5,27.3,27.7,,,82922,"(37.7243277375, -121.444621463)",UNHBEH,OBESITY,680238.0,,Obesity
2016,CA,California,Tracy,City,BRFSS,Prevention,0680238,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,82.1,81.6,82.6,,,82922,"(37.7243277375, -121.444621463)",PREVENT,PAPTEST,680238.0,,Pap Smear Test
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.4,11.2,11.6,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,PHLTH,680238.0,,Physical Health
2016,CA,California,Tracy,City,BRFSS,Unhealthy Behaviors,0680238,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.7,34.5,35.0,,,82922,"(37.7243277375, -121.444621463)",UNHBEH,SLEEP,680238.0,,Sleep <7 hours
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.6,2.5,2.7,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,STROKE,680238.0,,Stroke
2016,CA,California,Tracy,City,BRFSS,Health Outcomes,0680238,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.2,11.1,13.4,,,82922,"(37.7243277375, -121.444621463)",HLTHOUT,TEETHLOST,680238.0,,Teeth Loss
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.0,13.3,14.6,,,68549,"(37.5052158271, -120.858762412)",PREVENT,ACCESS2,680812.0,,Health Insurance
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,21.0,20.7,21.3,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,ARTHRITIS,680812.0,,Arthritis
2016,CA,California,Turlock,City,BRFSS,Unhealthy Behaviors,0680812,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.9,17.7,18.1,,,68549,"(37.5052158271, -120.858762412)",UNHBEH,BINGE,680812.0,,Binge Drinking
2015,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.2,28.9,29.5,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,BPHIGH,680812.0,,High Blood Pressure
2015,CA,California,Turlock,City,BRFSS,Prevention,0680812,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,51.3,51.0,51.6,,,68549,"(37.5052158271, -120.858762412)",PREVENT,BPMED,680812.0,,Taking BP Medication
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.0,5.9,6.1,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,CANCER,680812.0,,Cancer (except skin)
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,9.2,9.5,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,CASTHMA,680812.0,,Current Asthma
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.0,5.9,6.2,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,CHD,680812.0,,Coronary Heart Disease
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,64.2,63.8,64.5,,,68549,"(37.5052158271, -120.858762412)",PREVENT,CHECKUP,680812.0,,Annual Checkup
2015,CA,California,Turlock,City,BRFSS,Prevention,0680812,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,72.9,72.4,73.5,,,68549,"(37.5052158271, -120.858762412)",PREVENT,CHOLSCREEN,680812.0,,Cholesterol Screening
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,66.3,65.3,67.3,,,68549,"(37.5052158271, -120.858762412)",PREVENT,COLON_SCREEN,680812.0,,Colorectal Cancer Screening
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.1,6.6,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,COPD,680812.0,,COPD
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,34.4,32.0,36.7,,,68549,"(37.5052158271, -120.858762412)",PREVENT,COREM,680812.0,,Core preventive services for older men
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,31.4,29.5,33.2,,,68549,"(37.5052158271, -120.858762412)",PREVENT,COREW,680812.0,,Core preventive services for older women
2016,CA,California,Turlock,City,BRFSS,Unhealthy Behaviors,0680812,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.5,14.9,16.1,,,68549,"(37.5052158271, -120.858762412)",UNHBEH,CSMOKING,680812.0,,Current Smoking
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.9,62.0,63.9,,,68549,"(37.5052158271, -120.858762412)",PREVENT,DENTAL,680812.0,,Dental Visit
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.1,9.9,10.3,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,DIABETES,680812.0,,Diabetes
2015,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.3,30.1,30.6,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,HIGHCHOL,680812.0,,High Cholesterol
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.0,2.9,3.0,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,KIDNEY,680812.0,,Chronic Kidney Disease
2016,CA,California,Turlock,City,BRFSS,Unhealthy Behaviors,0680812,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,23.8,23.1,24.5,,,68549,"(37.5052158271, -120.858762412)",UNHBEH,LPA,680812.0,,Physical Inactivity
2016,CA,California,Turlock,City,BRFSS,Prevention,0680812,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,73.9,72.8,74.9,,,68549,"(37.5052158271, -120.858762412)",PREVENT,MAMMOUSE,680812.0,,Mammography
2016,CA,California,Turlock,City,BRFSS,Health Outcomes,0680812,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.3,12.9,13.7,,,68549,"(37.5052158271, -120.858762412)",HLTHOUT,MHLTH,680812.0,,Mental Health
2016,CA,California,Turlock,City,BRFSS,Unhealthy Behaviors,0680812,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,30.5,30.1,30.9,,,68549,"(37.5052158271, -120.858762412)",UNHBEH,OBESITY,680812.0,,Obesity
